date,open,high,low,close,amount_yi,pe
2015-01-01,,,,4303.78,118.79,
2018-12-28,,,,4303.78,118.79,
2019-02-22,,,,5444.67,345.81,25.44
2019-02-25,,,,5750.86,445.59,26.96
2019-02-26,,,,5618.35,478.18,26.5
2019-02-27,,,,5558.34,350.24,26.2
2019-02-28,,,,5580.04,256.27,26.36
2019-03-01,,,,5590.19,234.12,26.4
2019-03-04,,,,5708.96,388.87,27.0
2019-03-05,,,,5936.09,382.6,27.74
2019-03-06,,,,6020.2,451.66,28.82
2019-03-07,,,,6010.37,431.74,29.2
2019-03-08,,,,5853.94,436.9,27.87
2019-03-11,,,,6077.03,381.42,28.88
2019-03-12,,,,6170.3,458.25,29.03
2019-03-13,,,,5881.56,410.45,27.68
2019-03-14,,,,5737.59,287.91,26.93
2019-03-15,,,,5715.33,213.36,26.89
2019-03-18,,,,5851.29,222.78,27.55
2019-03-19,,,,5858.16,239.64,27.62
2019-03-20,,,,5809.2,198.15,27.35
2019-03-21,,,,5864.3,238.95,27.68
2019-03-22,,,,5844.13,217.5,27.5
2019-03-25,,,,5837.93,253.11,27.2
2019-03-26,,,,5612.0,238.71,26.23
2019-03-27,,,,5580.53,198.44,26.17
2019-03-28,,,,5673.6,308.18,26.34
2019-03-29,,,,5759.51,292.78,26.92
2019-04-01,,,,5992.51,354.35,28.09
2019-04-02,,,,6011.5,384.15,28.44
2019-04-03,,,,6010.88,264.37,28.44
2019-04-04,,,,6003.79,247.64,28.26
2019-04-08,,,,5853.37,240.01,27.68
2019-04-09,,,,5984.23,245.01,28.4
2019-04-10,,,,6029.16,279.62,28.27
2019-04-11,,,,5864.86,224.34,27.63
2019-04-12,,,,5841.71,149.68,27.59
2019-04-15,,,,5853.72,213.12,27.54
2019-04-16,,,,6201.24,386.73,29.0
2019-04-17,,,,6222.59,407.87,29.93
2019-04-18,,,,6312.79,443.56,31.16
2019-04-19,,,,6399.53,423.88,30.34
2019-04-22,,,,6366.29,450.73,29.72
2019-04-23,,,,6156.76,331.22,29.15
2019-04-24,,,,6231.66,275.95,29.26
2019-04-25,,,,5970.36,296.92,27.98
2019-04-26,,,,5963.05,230.94,27.82
2019-04-29,,,,5679.86,252.81,26.52
2019-04-30,,,,5636.36,198.5,26.5
2019-05-06,,,,5098.69,204.25,25.69
2019-05-07,,,,5097.78,187.44,25.89
2019-05-08,,,,5070.46,162.88,25.67
2019-05-09,,,,5011.08,134.58,25.41
2019-05-10,,,,5294.74,244.07,26.59
2019-05-13,,,,5183.85,188.5,26.0
2019-05-14,,,,5169.25,203.85,25.78
2019-05-15,,,,5265.98,193.31,26.24
2019-05-16,,,,5223.4,207.52,26.03
2019-05-17,,,,5063.6,217.07,25.08
2019-05-20,,,,5115.86,209.06,25.37
2019-05-21,,,,5244.99,227.29,25.96
2019-05-22,,,,5317.98,269.48,26.13
2019-05-23,,,,5126.62,239.07,25.34
2019-05-24,,,,5017.8,161.7,24.92
2019-05-27,,,,5204.54,194.28,25.8
2019-05-28,,,,5191.81,191.56,25.78
2019-05-29,,,,5196.6,153.3,25.93
2019-05-30,,,,5110.28,157.61,25.62
2019-05-31,,,,5143.42,157.46,25.86
2019-06-03,,,,5207.08,239.16,25.78
2019-06-04,,,,5205.89,262.92,25.62
2019-06-05,,,,5291.12,238.26,25.81
2019-06-06,5262.7,5262.7,5015.57,5042.5,204.49,24.91
2019-06-10,5028.52,5177.21,5028.52,5143.57,190.72,24.54
2019-06-11,5142.84,5293.82,5065.9,5281.09,247.49,25.29
2019-06-12,5245.09,5337.08,5232.5,5289.99,228.47,25.2
2019-06-13,5263.41,5316.27,5228.12,5260.23,167.79,25.1
2019-06-14,5261.37,5286.93,5093.68,5102.1,159.1,24.48
2019-06-17,5096.48,5107.47,5047.65,5066.44,108.87,24.02
2019-06-18,5102.07,5115.81,5040.3,5079.9,116.59,24.05
2019-06-19,5247.89,5270.98,5155.21,5155.9,198.04,24.4
2019-06-20,5125.45,5251.84,5071.76,5226.11,202.15,24.65
2019-06-21,5259.2,5340.99,5259.2,5314.23,218.25,25.22
2019-06-24,5306.03,5316.54,5220.5,5256.63,153.01,25.0
2019-06-25,5243.12,5243.12,5129.56,5204.09,165.45,24.7
2019-06-26,5180.22,5268.74,5158.64,5215.3,138.72,24.8
2019-06-27,5238.8,5369.42,5238.73,5332.83,221.42,25.21
2019-06-28,5330.38,5330.38,5198.65,5232.77,148.81,24.79
2019-07-01,5407.18,5461.21,5373.03,5458.53,250.53,26.22
2019-07-02,5459.27,5471.47,5413.95,5436.05,184.52,26.15
2019-07-03,5417.37,5418.43,5322.17,5348.92,153.27,25.95
2019-07-04,5356.84,5376.6,5289.35,5320.59,117.76,25.76
2019-07-05,5322.6,5339.04,5297.94,5326.71,93.77,25.72
2019-07-08,5307.35,5307.81,5076.92,5095.6,135.48,24.63
2019-07-09,5089.64,5128.35,5025.73,5095.45,91.59,23.91
2019-07-10,5119.59,5133.12,5046.9,5087.72,86.08,23.86
2019-07-11,5125.8,5146.6,5047.98,5067.84,95.38,23.88
2019-07-12,5072.41,5078.76,5005.42,5055.27,80.24,23.83
2019-07-15,5019.05,5138.47,4945.35,5102.63,130.76,23.99
2019-07-16,5092.66,5182.96,5079.06,5159.4,126.85,24.12
2019-07-17,5156.36,5192.25,5133.11,5156.1,116.32,24.19
2019-07-18,5120.85,5120.85,5013.06,5013.13,109.6,23.48
2019-07-19,5020.09,5088.65,5020.09,5024.54,88.0,23.57
2019-07-22,5035.72,5051.69,4876.48,4887.19,98.4,22.98
2019-07-23,4888.69,4978.37,4888.68,4977.1,88.79,23.39
2019-07-24,5004.66,5149.46,5004.43,5120.2,168.5,24.2
2019-07-25,5125.88,5219.77,5119.62,5185.13,159.21,24.61
2019-07-26,5177.27,5203.87,5156.32,5193.71,116.6,24.52
2019-07-29,5199.47,5265.6,5193.67,5229.11,128.21,24.73
2019-07-30,5222.41,5289.63,5217.92,5230.81,122.88,24.79
2019-07-31,5232.48,5273.94,5220.74,5248.94,127.97,25.05
2019-08-01,5218.7,5255.16,5188.89,5236.55,124.06,24.88
2019-08-02,5077.8,5124.39,5045.16,5115.18,161.97,24.21
2019-08-05,5094.58,5204.25,5063.61,5063.61,137.87,23.91
2019-08-06,4937.59,4987.65,4798.68,4962.17,170.93,23.43
2019-08-07,4991.96,5017.63,4914.43,4914.43,128.8,23.24
2019-08-08,4928.98,4996.3,4918.8,4976.1,133.77,23.54
2019-08-09,5014.43,5027.29,4836.76,4857.0,197.41,23.2
2019-08-12,4860.65,5022.89,4830.9,5022.54,153.79,24.08
2019-08-13,4961.03,5030.08,4948.43,4992.0,147.73,24.35
2019-08-14,5098.37,5124.46,5020.0,5025.35,179.1,24.57
2019-08-15,4871.82,5091.03,4855.01,5087.88,170.22,25.12
2019-08-16,5078.14,5158.95,5070.86,5094.02,168.49,25.17
2019-08-19,5191.26,5358.89,5178.79,5333.56,259.34,26.39
2019-08-20,5367.16,5409.68,5323.2,5339.1,210.36,26.21
2019-08-21,5329.03,5385.25,5287.11,5362.02,196.03,26.51
2019-08-22,5367.76,5400.06,5297.29,5356.22,191.67,26.3
2019-08-23,5347.82,5369.07,5251.35,5287.8,159.51,26.17
2019-08-26,5138.68,5221.65,5133.37,5217.06,149.85,25.53
2019-08-27,5255.45,5354.26,5244.45,5310.9,179.1,25.92
2019-08-28,5306.29,5344.38,5279.76,5311.68,190.28,25.41
2019-08-29,5316.84,5346.85,5280.44,5297.3,187.51,25.57
2019-08-30,5331.37,5349.59,5156.33,5179.56,201.16,25.07
2019-09-02,5192.48,5340.04,5192.37,5336.35,169.02,26.99
2019-09-03,5368.6,5500.02,5355.16,5499.7,243.36,27.81
2019-09-04,5509.89,5572.86,5489.45,5570.66,215.14,28.12
2019-09-05,5644.41,5794.13,5615.79,5681.8,367.64,28.58
2019-09-06,5739.37,5903.61,5738.37,5833.02,404.81,29.28
2019-09-09,5891.27,6128.4,5847.95,6128.4,437.44,30.45
2019-09-10,6128.67,6137.3,5965.16,6014.98,386.52,29.96
2019-09-11,6035.93,6047.73,5913.73,5924.87,266.92,29.64
2019-09-12,5961.41,5999.02,5912.0,5990.33,223.59,29.9
2019-09-16,6013.27,6059.47,5934.31,6016.48,235.41,29.73
2019-09-17,5981.56,5981.69,5802.53,5861.18,237.4,28.81
2019-09-18,5877.29,5894.5,5814.09,5837.99,203.88,28.84
2019-09-19,5850.43,5995.93,5842.08,5995.32,236.35,29.45
2019-09-20,6019.57,6073.44,5980.38,6003.1,241.5,29.47
2019-09-23,5970.29,5999.29,5903.35,5999.29,215.41,29.23
2019-09-24,6001.88,6131.56,5997.65,6073.38,276.88,30.24
2019-09-25,6023.61,6029.14,5886.69,5900.64,236.62,29.52
2019-09-26,5924.97,5939.74,5632.69,5632.69,228.83,28.39
2019-09-27,5633.21,5770.59,5633.06,5723.72,162.15,28.73
2019-09-30,5723.3,5750.35,5607.9,5609.26,132.4,27.94
2019-10-08,5620.32,5676.34,5529.47,5537.31,128.84,27.81
2019-10-09,5499.36,5599.55,5436.01,5599.55,124.32,27.84
2019-10-10,5619.2,5739.96,5604.73,5730.49,180.2,28.51
2019-10-11,5740.31,5753.33,5652.31,5711.64,158.42,28.57
2019-10-14,5788.6,5823.33,5772.02,5789.96,179.04,29.02
2019-10-15,5744.1,5744.1,5625.79,5629.55,141.47,28.28
2019-10-16,5644.95,5658.28,5572.27,5576.67,130.02,28.07
2019-10-17,5578.8,5614.06,5559.14,5586.24,108.08,28.34
2019-10-18,5599.49,5656.78,5507.84,5523.8,139.68,28.17
2019-10-21,5511.74,5512.2,5400.58,5490.75,102.92,28.06
2019-10-22,5505.53,5572.75,5504.78,5572.75,114.3,28.65
2019-10-23,5568.44,5591.67,5524.0,5533.37,120.87,28.68
2019-10-24,5517.91,5539.46,5458.22,5509.19,98.86,28.62
2019-10-25,5506.49,5587.35,5454.46,5574.12,123.59,28.71
2019-10-28,5615.73,5716.21,5615.73,5712.0,165.07,29.25
2019-10-29,5708.99,5720.27,5606.45,5606.45,179.08,28.73
2019-10-30,5563.3,5619.8,5496.42,5553.49,126.81,28.61
2019-10-31,5580.29,5614.83,5519.04,5524.03,130.05,28.31
2019-11-01,5517.95,5596.57,5500.33,5574.08,132.9,27.55
2019-11-04,5596.53,5712.8,5591.47,5673.54,165.92,27.99
2019-11-05,5676.49,5704.59,5617.39,5691.36,139.51,29.01
2019-11-06,5680.32,5703.32,5581.85,5603.49,135.81,28.52
2019-11-07,5604.44,5644.21,5585.81,5633.92,110.79,28.5
2019-11-08,5667.17,5738.06,5648.92,5653.27,159.57,28.88
2019-11-11,5606.27,5606.27,5509.0,5519.49,127.61,28.17
2019-11-12,5511.68,5527.5,5400.45,5502.55,123.83,28.21
2019-11-13,5489.92,5541.69,5442.41,5518.49,99.56,28.23
2019-11-14,5517.15,5613.37,5504.74,5589.84,130.85,28.63
2019-11-15,5575.57,5602.21,5488.6,5488.6,151.09,28.27
2019-11-18,5470.12,5533.39,5468.07,5522.13,109.26,28.3
2019-11-19,5519.03,5629.66,5501.59,5629.66,144.58,28.78
2019-11-20,5625.71,5644.93,5566.26,5573.72,126.38,28.63
2019-11-21,5531.26,5588.09,5509.73,5582.41,122.53,29.0
2019-11-22,5602.99,5705.04,5526.07,5551.24,167.57,28.94
2019-11-25,5541.35,5545.75,5421.5,5436.88,130.8,28.19
2019-11-26,5459.86,5502.13,5420.83,5446.98,102.17,28.37
2019-11-27,5425.49,5544.93,5404.17,5515.21,115.99,28.74
2019-11-28,5504.29,5558.8,5489.82,5512.91,96.05,28.7
2019-11-29,5510.21,5528.68,5470.64,5523.46,92.46,28.85
2019-12-02,5530.6,5594.58,5518.14,5561.8,95.3,29.21
2019-12-03,5533.75,5611.18,5517.69,5611.18,100.39,29.43
2019-12-04,5566.16,5601.35,5546.54,5589.86,98.3,29.26
2019-12-05,5604.4,5737.27,5599.86,5691.47,170.51,29.76
2019-12-06,5692.42,5752.68,5680.89,5752.59,149.13,29.82
2019-12-09,5754.95,5789.62,5738.43,5754.57,148.64,30.16
2019-12-10,5742.98,5843.36,5718.31,5834.53,166.91,30.53
2019-12-11,5838.17,5889.73,5790.3,5820.05,169.57,30.51
2019-12-12,5826.46,5906.85,5806.49,5848.24,185.44,30.63
2019-12-13,5915.44,5930.68,5817.44,5882.16,208.49,31.33
2019-12-16,5893.67,5988.32,5881.6,5988.32,224.56,32.26
2019-12-17,5999.19,6100.2,5996.16,6075.03,277.47,32.52
2019-12-18,6119.65,6161.33,6058.19,6076.58,298.09,32.42
2019-12-19,6077.77,6100.8,5998.77,6044.63,220.9,31.89
2019-12-20,6037.81,6058.58,5922.63,5922.63,189.66,31.42
2019-12-23,5871.49,5882.49,5744.73,5744.73,167.84,30.8
2019-12-24,5772.76,5835.87,5751.39,5834.01,129.46,31.15
2019-12-25,5827.08,5940.97,5817.59,5909.83,164.51,31.54
2019-12-26,5911.49,5932.54,5867.86,5915.41,122.33,31.53
2019-12-27,5935.05,5976.41,5833.9,5837.44,173.29,30.99
2019-12-30,5799.31,5897.75,5708.99,5881.92,157.04,31.21
2019-12-31,5884.55,5950.68,5872.93,5923.18,157.18,31.71
2020-01-02,5961.96,6053.22,5931.84,6039.06,197.47,32.21
2020-01-03,6076.28,6123.22,6021.43,6069.79,232.39,32.2
2020-01-06,6024.15,6175.28,6002.25,6111.28,239.31,32.19
2020-01-07,6122.41,6148.59,6075.76,6146.67,218.25,32.29
2020-01-08,6110.22,6125.83,6002.91,6020.17,212.84,31.67
2020-01-09,6080.83,6218.31,6080.83,6216.85,263.44,32.84
2020-01-10,6244.41,6280.94,6182.38,6230.1,236.63,32.86
2020-01-13,6213.0,6369.66,6196.4,6369.66,241.85,33.79
2020-01-14,6382.63,6391.82,6277.93,6282.15,229.92,33.29
2020-01-15,6274.87,6326.71,6225.03,6306.88,187.18,33.61
2020-01-16,6300.78,6353.84,6280.39,6291.53,188.16,33.5
2020-01-17,6312.07,6378.18,6283.58,6311.62,199.85,33.85
2020-01-20,6335.44,6500.92,6317.27,6500.81,233.51,34.88
2020-01-21,6493.46,6522.14,6412.3,6423.54,221.47,34.58
2020-01-22,6353.99,6560.92,6294.38,6538.72,261.85,35.9
2020-01-23,6422.3,6499.77,6155.89,6237.12,269.16,34.34
2020-02-03,5621.76,5689.34,5621.76,5659.25,125.1,31.17
2020-02-04,5355.55,5705.46,5355.55,5668.05,277.8,31.59
2020-02-05,5692.47,5913.46,5690.73,5776.83,266.62,32.23
2020-02-06,5755.42,5936.0,5731.21,5905.62,246.8,32.82
2020-02-07,5913.5,6002.92,5861.49,6002.92,254.52,33.4
2020-02-10,5967.09,6048.13,5949.14,6048.0,242.67,33.36
2020-02-11,6066.92,6099.1,5983.24,6042.59,218.92,33.53
2020-02-12,6012.64,6135.75,5992.5,6133.11,219.93,33.8
2020-02-13,6134.29,6187.25,6048.47,6074.52,242.96,33.33
2020-02-14,6049.51,6187.11,6026.47,6084.65,249.0,33.25
2020-02-17,6171.9,6403.17,6171.9,6402.98,353.18,34.92
2020-02-18,6411.3,6494.72,6346.58,6494.72,357.57,35.11
2020-02-19,6458.12,6614.24,6433.54,6477.57,364.05,34.94
2020-02-20,6508.28,6626.29,6413.67,6616.14,346.35,35.65
2020-02-21,6637.82,6870.41,6630.48,6813.37,428.39,36.75
2020-02-24,6902.1,7290.05,6902.1,7274.9,555.37,39.02
2020-02-25,7164.06,7606.88,6977.54,7560.65,771.69,40.34
2020-02-26,7394.29,7524.74,7088.65,7142.97,617.1,38.0
2020-02-27,7201.25,7303.4,6958.08,7111.62,424.41,37.85
2020-02-28,6720.78,6898.38,6620.82,6665.63,422.37,35.35
2020-03-02,6818.36,7125.49,6732.45,7061.49,463.84,37.21
2020-03-03,7294.08,7345.85,6970.72,7039.8,548.45,37.01
2020-03-04,6953.51,7079.72,6758.46,6959.79,387.99,36.23
2020-03-05,7191.17,7218.72,6922.05,7020.62,435.66,36.53
2020-03-06,6871.45,7026.29,6853.35,6956.17,295.69,36.13
2020-03-09,6827.49,7082.65,6760.43,6764.08,454.08,34.9
2020-03-10,6714.24,7232.52,6625.18,7232.52,607.91,36.95
2020-03-11,7309.39,7493.83,7109.09,7120.06,653.64,36.33
2020-03-12,6977.84,7159.53,6964.07,7159.53,476.05,36.13
2020-03-13,6824.53,7258.56,6823.39,7128.57,530.29,35.73
2020-03-16,7094.29,7100.28,6557.23,6575.78,568.27,33.03
2020-03-17,6662.23,6695.39,6248.67,6512.26,451.93,32.41
2020-03-18,6566.96,6690.15,6293.86,6295.04,423.39,31.48
2020-03-19,6302.48,6599.94,6207.25,6534.11,413.85,32.4
2020-03-20,6607.55,6630.35,6435.22,6565.07,342.61,32.54
2020-03-23,6349.0,6591.65,6284.29,6330.33,337.68,31.23
2020-03-24,6489.56,6504.77,6146.44,6443.87,370.11,31.94
2020-03-25,6595.68,6604.81,6495.64,6561.47,362.31,32.68
2020-03-26,6425.88,6464.32,6315.9,6332.7,298.38,31.49
2020-03-27,6432.34,6440.0,6216.57,6219.79,246.18,30.95
2020-03-30,6054.65,6063.15,5853.59,5957.28,262.99,29.87
2020-03-31,6056.54,6063.52,5878.75,5884.94,214.35,29.82
2020-04-01,5852.1,6020.04,5830.6,5849.28,214.1,29.74
2020-04-02,5846.58,6123.7,5846.58,6123.64,260.81,31.14
2020-04-03,6070.25,6077.72,5947.22,5977.14,220.71,30.56
2020-04-07,6138.18,6178.8,6092.89,6159.01,249.03,31.29
2020-04-08,6120.4,6293.73,6103.95,6260.97,273.55,31.57
2020-04-09,6312.51,6342.97,6260.03,6293.54,235.57,31.5
2020-04-10,6266.81,6266.81,6000.6,6021.54,280.43,30.25
2020-04-13,5938.1,5950.42,5820.09,5840.47,192.11,29.29
2020-04-14,5899.37,6000.9,5891.0,6000.9,188.99,30.26
2020-04-15,6003.85,6075.83,5964.53,5973.49,212.97,30.3
2020-04-16,5923.07,6030.75,5887.79,6012.87,170.21,30.51
2020-04-17,6070.38,6147.4,6007.87,6022.75,243.72,30.53
2020-04-20,6017.02,6123.95,6011.49,6123.67,213.53,31.05
2020-04-21,6086.07,6110.11,5997.48,6107.69,205.35,30.78
2020-04-22,6052.32,6132.85,6036.14,6126.96,164.57,30.88
2020-04-23,6150.25,6152.0,5983.42,5985.88,170.68,30.28
2020-04-24,5985.89,6040.56,5855.81,5870.05,173.49,29.8
2020-04-27,5897.11,5952.74,5844.53,5892.7,148.38,29.98
2020-04-28,5882.16,5883.71,5586.62,5805.89,206.75,29.92
2020-04-29,5771.53,5839.46,5765.19,5782.58,141.66,29.82
2020-04-30,5834.92,6089.49,5834.8,6058.75,259.3,31.24
2020-05-06,6025.19,6239.86,6018.67,6236.31,269.93,31.43
2020-05-07,6325.3,6400.11,6203.32,6207.91,282.24,31.1
2020-05-08,6275.28,6360.3,6261.66,6323.05,250.3,31.64
2020-05-11,6389.12,6451.19,6339.01,6394.13,264.55,31.97
2020-05-12,6382.92,6383.13,6217.34,6329.44,212.52,31.61
2020-05-13,6283.55,6335.96,6268.49,6320.13,163.09,31.5
2020-05-14,6284.72,6315.99,6241.59,6246.56,183.88,30.93
2020-05-15,6284.19,6372.11,6241.99,6299.79,211.02,31.3
2020-05-18,6297.05,6297.61,6089.05,6098.96,245.09,30.3
2020-05-19,6154.37,6189.79,6107.45,6164.71,169.14,30.75
2020-05-20,6158.19,6199.04,6070.26,6097.02,187.87,30.32
2020-05-21,6120.4,6125.42,5940.84,5961.6,184.33,29.51
2020-05-22,5957.87,6017.84,5846.49,5885.48,177.31,28.98
2020-05-25,5831.89,5833.84,5680.44,5710.89,173.33,28.26
2020-05-26,5747.16,5845.94,5747.16,5845.58,134.16,28.96
2020-05-27,5855.36,5856.04,5762.86,5780.52,151.78,28.58
2020-05-28,5769.42,5806.5,5636.55,5752.51,152.18,28.52
2020-05-29,5714.84,5768.73,5693.87,5752.45,138.62,28.46
2020-06-01,5803.18,6048.5,5803.18,6033.26,225.43,29.27
2020-06-02,6066.64,6139.08,6018.25,6101.91,212.57,29.61
2020-06-03,6112.43,6214.19,6055.04,6118.31,227.81,29.78
2020-06-04,6136.54,6149.72,6062.04,6074.0,144.59,29.59
2020-06-05,6102.55,6134.15,6045.69,6093.05,145.4,29.67
2020-06-08,6165.7,6268.36,6142.9,6151.62,185.41,29.92
2020-06-09,6167.69,6170.02,6105.02,6156.09,154.23,30.15
2020-06-10,6149.5,6149.5,6092.23,6139.28,122.98,29.92
2020-06-11,6145.29,6245.18,6102.36,6137.22,203.71,29.76
2020-06-12,5988.69,6133.75,5976.77,6083.07,186.34,29.44
2020-06-15,6062.71,6143.49,6029.93,6031.69,185.26,29.6
2020-06-16,6118.3,6204.68,6117.46,6204.68,251.42,30.52
2020-06-17,6215.17,6215.17,6117.61,6165.1,205.67,30.48
2020-06-18,6152.88,6321.64,6124.43,6277.68,285.29,31.05
2020-06-19,6293.24,6364.93,6236.62,6321.11,277.84,31.32
2020-06-22,6325.71,6406.73,6319.98,6375.57,268.01,31.58
2020-06-23,6365.86,6366.64,6259.5,6293.32,267.67,31.18
2020-06-24,6301.66,6352.12,6296.72,6331.91,205.52,32.01
2020-06-29,6296.1,6324.02,6226.25,6259.4,187.36,31.61
2020-06-30,6305.04,6419.39,6305.04,6398.01,217.91,32.07
2020-07-01,6418.16,6436.31,6306.96,6399.94,238.44,32.24
2020-07-02,6373.99,6482.94,6341.26,6482.94,263.35,32.63
2020-07-03,6491.96,6581.75,6449.87,6575.58,288.35,33.19
2020-07-06,6640.26,6953.43,6640.26,6910.58,425.28,34.77
2020-07-07,6982.81,7185.3,6908.33,6989.46,476.59,35.03
2020-07-08,6975.95,7123.81,6887.37,7121.39,379.38,35.5
2020-07-09,7146.95,7376.45,7120.66,7368.48,479.93,36.68
2020-07-10,7352.31,7404.67,7197.26,7223.76,420.08,35.83
2020-07-13,7225.36,7435.88,7225.36,7435.88,400.95,36.78
2020-07-14,7451.81,7476.87,7128.07,7266.76,433.63,36.01
2020-07-15,7275.01,7288.28,6919.26,6927.53,434.91,34.54
2020-07-16,6901.73,6961.41,6493.34,6530.78,360.11,32.3
2020-07-17,6560.57,6644.06,6460.81,6552.49,248.5,32.35
2020-07-20,6665.83,6787.58,6588.1,6786.8,267.48,33.52
2020-07-21,6813.2,6861.07,6735.98,6804.69,236.43,33.64
2020-07-22,6783.98,6903.15,6745.5,6807.64,271.48,33.68
2020-07-23,6722.73,6737.99,6513.24,6691.46,311.27,32.99
2020-07-24,6650.85,6713.47,6366.01,6388.88,297.99,31.37
2020-07-27,6413.29,6444.08,6306.3,6386.12,184.71,31.31
2020-07-28,6435.85,6481.02,6393.02,6459.54,163.14,31.65
2020-07-29,6492.17,6711.8,6477.07,6711.8,249.43,32.82
2020-07-30,6779.65,6812.98,6706.0,6710.35,265.29,32.87
2020-07-31,6709.42,6870.38,6708.79,6790.43,295.05,33.27
2020-08-03,6860.58,7017.2,6847.89,7017.2,330.88,34.49
2020-08-04,7072.87,7074.85,6930.92,6955.39,285.18,34.03
2020-08-05,7038.19,7072.94,6966.37,7033.27,263.64,34.24
2020-08-06,7013.45,7054.98,6922.18,7036.35,276.64,34.08
2020-08-07,7016.39,7016.39,6859.88,6953.39,314.62,33.46
2020-08-10,6927.0,7000.45,6862.64,6895.36,320.18,33.22
2020-08-11,6886.03,6945.5,6791.63,6796.99,276.22,32.78
2020-08-12,6775.42,6797.49,6623.37,6792.98,257.6,33.37
2020-08-13,6790.78,6818.88,6732.65,6749.75,200.77,33.21
2020-08-14,6741.12,6823.2,6724.2,6822.87,184.45,33.45
2020-08-17,6851.32,6983.76,6802.92,6983.66,281.03,34.18
2020-08-18,6973.77,6992.68,6905.61,6934.44,226.17,33.94
2020-08-19,6912.8,6912.8,6724.61,6732.29,213.87,32.97
2020-08-20,6676.16,6744.11,6639.83,6711.42,178.76,32.94
2020-08-21,6748.94,6826.59,6663.62,6711.44,170.22,32.91
2020-08-24,6738.45,6847.74,6669.1,6829.62,192.88,33.4
2020-08-25,6837.76,6882.44,6786.5,6800.74,203.26,33.3
2020-08-26,6811.1,6811.74,6629.62,6644.36,212.45,32.48
2020-08-27,6660.12,6748.39,6597.73,6736.63,175.21,32.92
2020-08-28,6714.42,6760.25,6625.02,6759.83,175.91,33.07
2020-08-31,6790.07,6863.5,6756.67,6762.1,212.16,33.05
2020-09-01,6723.82,6778.86,6684.65,6777.63,180.29,32.13
2020-09-02,6807.83,6851.13,6759.47,6820.61,213.16,32.35
2020-09-03,6814.82,6815.35,6699.99,6717.69,202.76,31.85
2020-09-04,6598.59,6724.6,6582.85,6714.13,173.52,31.7
2020-09-07,6714.63,6786.43,6570.63,6600.69,220.51,31.15
2020-09-08,6602.25,6620.61,6463.26,6562.89,205.9,30.84
2020-09-09,6484.31,6496.92,6345.26,6369.68,222.38,29.81
2020-09-10,6424.9,6435.88,6089.0,6122.28,203.13,28.89
2020-09-11,6099.1,6216.14,6069.02,6207.23,141.19,29.29
2020-09-14,6246.24,6324.82,6212.15,6274.27,141.14,29.65
